,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0032768008550688884,0.00017951626524467554,-4.037818654673718e-05,8.51800722520639e-05,-0.0015733943863927133,-0.00016593613082853848,0.0002897881889869591,-2.3543341281970947e-05,5.090097284034343e-05,-1.3815065803951727e-05,0.00042100029930361085,0.0003989555157820854,0.0012965168890385972,2.0392880495220938e-05
1,0.00017951626524467554,0.0005556263025995123,0.0003858263738673432,-0.0002209117048621919,-0.0005412170749606991,-6.768868383433915e-06,0.00016071636423249113,-9.715089234126586e-07,3.925007758259649e-05,-2.0414341174501875e-06,8.227121224906321e-05,0.0001210046245183497,-0.0001055376631515272,2.75728763939323e-05
2,-4.037818654673718e-05,0.0003858263738673432,0.0010838290747020333,0.0007117527136232336,0.0002055372577056515,-0.00032149546468355453,0.000394742727687921,0.00021727453937562223,9.311363870480736e-05,0.0001537145427010544,7.159727760326848e-05,-3.7422716633065764e-05,1.8831823319815037e-05,-7.747275571188832e-06
3,8.51800722520639e-05,-0.0002209117048621919,0.0007117527136232336,0.004351303367281053,0.0014899942375421005,-2.5930466434161545e-05,0.0006508745717022187,-5.003514314695326e-05,-0.00013094104437093215,-0.00010461348864988112,-1.613334927226345e-06,-0.00018744105284347582,6.063619719094914e-05,6.925515771081862e-05
4,-0.0015733943863927133,-0.0005412170749606991,0.0002055372577056515,0.0014899942375421005,0.0028904113722589644,5.878568772964907e-05,0.00016849454687784145,0.00015133182165034452,-3.3298404291426704e-05,3.829976513654497e-05,-0.0002916427397569938,-0.0001431711324865315,-0.0009960807115788103,3.425501087955579e-05
5,-0.00016593613082853848,-6.768868383433915e-06,-0.00032149546468355453,-2.5930466434161545e-05,5.878568772964907e-05,0.001006925726408807,0.00014392909555483268,-0.0003215827232136032,0.00024749614380387234,0.00020153796750136522,-0.00019669182297986422,6.698704333616464e-05,-0.00028641613555455337,0.00025785591916590634
6,0.0002897881889869591,0.00016071636423249113,0.000394742727687921,0.0006508745717022187,0.00016849454687784145,0.00014392909555483268,0.00041346546206959316,-2.2109156415357528e-06,6.282000226089558e-05,6.98863649934488e-05,-2.8234548506008508e-05,1.9392725607353126e-05,9.467454361921007e-05,0.00010718908970097922
7,-2.3543341281970947e-05,-9.715089234126586e-07,0.00021727453937562223,-5.003514314695326e-05,0.00015133182165034452,-0.0003215827232136032,-2.2109156415357528e-06,0.0003062496988179675,-2.0958479150240272e-05,5.6053032790264624e-05,7.157878680696157e-05,-1.4594847387484271e-05,-1.1772131975032885e-05,-5.7920604679831395e-05
8,5.090097284034343e-05,3.925007758259649e-05,9.311363870480736e-05,-0.00013094104437093215,-3.3298404291426704e-05,0.00024749614380387234,6.282000226089558e-05,-2.0958479150240272e-05,0.00020269538036178316,0.0001582614476396273,-4.70675761268654e-05,6.936810034427096e-05,-7.266689243598905e-05,0.00010877257668819298
9,-1.3815065803951727e-05,-2.0414341174501875e-06,0.0001537145427010544,-0.00010461348864988112,3.829976513654497e-05,0.00020153796750136522,6.98863649934488e-05,5.6053032790264624e-05,0.0001582614476396273,0.00029626630308028396,5.520304730920769e-06,3.2979623695249036e-05,-2.72699195018695e-05,8.579379219856544e-05
10,0.00042100029930361085,8.227121224906321e-05,7.159727760326848e-05,-1.613334927226345e-06,-0.0002916427397569938,-0.00019669182297986422,-2.8234548506008508e-05,7.157878680696157e-05,-4.70675761268654e-05,5.520304730920769e-06,0.0001692042407785346,6.593242278342512e-05,0.00018697060664345707,-4.283515356056474e-05
11,0.0003989555157820854,0.0001210046245183497,-3.7422716633065764e-05,-0.00018744105284347582,-0.0001431711324865315,6.698704333616464e-05,1.9392725607353126e-05,-1.4594847387484271e-05,6.936810034427096e-05,3.2979623695249036e-05,6.593242278342512e-05,0.00015713173509568788,-2.6366898838991224e-05,5.1827117183838144e-05
12,0.0012965168890385972,-0.0001055376631515272,1.8831823319815037e-05,6.063619719094914e-05,-0.0009960807115788103,-0.00028641613555455337,9.467454361921007e-05,-1.1772131975032885e-05,-7.266689243598905e-05,-2.72699195018695e-05,0.00018697060664345707,-2.6366898838991224e-05,0.0009899335450217293,-6.072288009597224e-05
13,2.0392880495220938e-05,2.75728763939323e-05,-7.747275571188832e-06,6.925515771081862e-05,3.425501087955579e-05,0.00025785591916590634,0.00010718908970097922,-5.7920604679831395e-05,0.00010877257668819298,8.579379219856544e-05,-4.283515356056474e-05,5.1827117183838144e-05,-6.072288009597224e-05,0.00011074878584114116
