,0,1,2,3,4,Hedge_Fund_Strategy,Hedge_Fund_Sub_Strategy,Fund_ID
46,,,-0.5480622596127512,-3.8015317919412532,-4.693981718282412,Credit,Specialist Credit,18081
47,,,,-0.9648581957957068,-0.625173660408639,Credit,Specialist Credit,17960
48,,,-2.3172353004564505,-0.9710389594169219,-1.1710738847253555,Credit,Specialist Credit,17898
49,-0.5345336295895978,0.3259768910035229,-0.04706265436234422,-1.268540330087864,-0.7094582253572207,Credit,Specialist Credit,16823
50,,,inf,-0.6743247606420366,-1.3045382816705449,Credit,Specialist Credit,17626
51,-0.721928373699717,0.4635728892401001,0.4109197519250242,-0.6185559214351407,-1.5887569253588838,Credit,Specialist Credit,12284
52,0.7530409229683626,0.5225528695401533,-0.02748602042797157,-1.4293768690770543,-3.356278475140103,Credit,Specialist Credit,17192
53,,,-1.9951151757190397,-1.8214321141618373,-2.443270140928369,Credit,Specialist Credit,18085
54,0.9402806510750586,0.17183339856205984,-0.40514939362158753,-0.9760336439792061,-6.26721454058878,Credit,Specialist Credit,14978
55,0.8548707124061907,0.3071069479820945,-0.6236276323766997,-2.159464641975373,-1.2480307700736935,Credit,Specialist Credit,15144
56,-0.5291412643733635,0.6323053009066998,-0.5736226413532843,-1.1311171474828199,-1.02036891284162,Credit,Specialist Credit,14278
57,-1.177319852356786,0.01647064906566565,-0.6828464262704768,-1.3570364248458446,-2.2705482979758242,Credit,Specialist Credit,17066
58,,,-0.9853573887015789,-0.30954733450596544,-4.241758014459998,Credit,Specialist Credit,17835
59,1.282724901622348,0.7652505408181507,-0.2509682614756392,-2.4983946388170053,-4.094281252199543,Credit,Structured Credit,17043
60,,,,,-2.1702655429152773,Credit,Structured Credit,18842
61,0.539114894500829,0.43503820251492664,0.3755323254516592,-1.0610447299903125,-1.3728075179764925,Credit,Structured Credit,16339
62,,,-2.897953457427449,-5.147323938054727,-4.5244612779678635,Credit,Structured Credit,18440
63,0.46727638702486873,0.764832647790344,0.18195756378592645,-2.8101587531327725,-4.540657071065496,Credit,Structured Credit,18560
64,0.6594173478984005,0.6832141733747706,0.019572668670984814,-1.7221616835646196,-2.6169218520499293,Credit,Structured Credit,16440
65,1.8120702193477203,0.26819631405993416,-0.3054194196931983,-2.9618463445916654,-6.4850840136560155,Credit,Structured Credit,14924
66,-0.06406499922096574,0.4558097875549028,-0.588496246596232,-1.9537879700025162,-3.8032490028480668,Credit,Structured Credit,11437
67,-0.09831898732569615,-0.20042983066658712,-0.7332880475675301,-1.489783016568498,-0.9050610201322775,Credit,Structured Credit,13494
68,0.4482328490501148,0.09889418877845665,0.5321984118468585,-0.7492436125992068,0.65126904488824,Equities,Activism,16976
69,0.4140640681428093,0.25904213841506296,0.6913353094853755,-0.5517530852962278,-0.13348025408564632,Equities,Activism,15142
70,0.18623159638164008,0.13094643634130063,-0.024630274832225598,-0.46999245426854885,-0.017483517228129006,Equities,Activism,16089
71,-0.07090065585891979,0.3819081858874381,0.437514804191972,-0.43166637515467404,-0.19983008065219815,Equities,Activism,11251
72,0.10237076221938009,0.19900358734721532,-0.3214368114451485,-0.821164785289903,0.02948047847711623,Equities,Activism,9724
73,-0.05939080940565448,0.24384989295512005,0.10963253515332101,-0.853849562188929,-0.14775534672028817,Equities,Activism,9863
74,,0.030310407077294075,0.7607089387731057,0.141191468798519,0.5569974393571137,Equities,Directional Equity,20447
75,1.3075347403342952,0.219650527552055,0.6778366984660856,-0.35749422950481724,0.2622748524125335,Equities,Directional Equity,21081
76,,,,,-0.03363288152472509,Equities,Directional Equity,18876
77,,,0.9324957461586293,-0.30113771791313637,0.06926409358061987,Equities,Directional Equity,18584
78,,,,-0.4040131204148204,-0.20245881368697388,Equities,Directional Equity,18591
79,,-inf,0.39270394564977373,-0.7475139150037843,-0.34837358226876425,Equities,Directional Equity,18942
80,0.154178690555863,0.22473015614313144,0.23370517803313542,-0.5979758251256282,0.0797132433430165,Equities,Directional Equity,14624
81,0.1427407313868365,-0.30583954929078905,0.3791453891497896,-0.15325666974980934,0.07249849253548117,Equities,Directional Equity,20442
82,0.4007509992850226,0.5853299555538961,-0.21856075759765328,-0.5092680890369077,-0.17789090369056418,Equities,Directional Equity,18934
83,0.34646623157782547,-0.05839958091301763,0.11165903818685928,-0.4339649680367728,-0.019012706539312828,Equities,Directional Equity,14332
84,0.09248420598180354,0.16011456085903353,0.2740637314151884,-0.735381581525303,-0.31460226644632794,Equities,Directional Equity,9695
85,0.27793135730484547,-0.025581778630894718,0.06458968821090938,-1.0760269509936982,-0.1608307201457245,Equities,Directional Equity,19300
86,0.33169753401653157,-0.2692438905765696,0.6462201730632883,-0.5656978617488504,0.04549928566789703,Equities,Directional Equity,12917
87,0.23813427558079606,0.12288590787353448,0.21301806608851492,-0.9164345732777859,-0.09602147597365611,Equities,Directional Equity,7686
88,0.37365746166652963,-0.17960416768451645,0.32013265628906973,-0.6637972755883881,-0.14624563542790314,Equities,Directional Equity,42
89,0.18508689024466413,-0.04160012184289885,0.1312933604985325,-0.4550877387598754,-0.08581893919140568,Equities,Directional Equity,14401
90,0.4042799988202696,-0.025291907809048407,0.3670561153143478,-0.4748340264746738,-0.3385112380837898,Equities,Directional Equity,8055
91,0.005500890590826302,-0.18360799756895735,0.30458099468678246,-0.5462574694796073,-0.5046844025269376,Equities,Directional Equity,7522
92,,0.5423728805174476,0.5539245406752155,-1.1412313235101188,-1.2014421483061821,Equities,Directional Equity,18872
93,0.12237960489201238,0.1999791770400026,0.9905850155665546,-1.368730976407914,-0.14922413833993742,Equities,Directional Equity,13331
94,0.21075089077820452,0.04054420917748987,0.11838124092324054,-0.4431670846820826,-0.11605526369718598,Equities,Directional Equity,15659
95,0.103866367947363,0.014366565157475919,0.505685295427701,-0.5984157248019167,-0.5433337490014669,Equities,Directional Equity,17514
96,0.24971876573062807,-0.13720199833066343,-0.04643560689063739,-0.6358127282749183,-0.09335555678331253,Equities,Directional Equity,7580
97,0.2534745178774574,-0.21712229251210946,-0.17395610145275456,-0.6967422076012857,-0.028654035690388296,Equities,Directional Equity,162
98,-0.2132393384106014,0.40376206282024074,0.38956011572050764,-1.001301784028956,-0.44639322885356225,Equities,Directional Equity,12804
99,0.03708658407493145,-0.4436910226346408,0.3170340893027725,-0.5321530123480105,-0.6235114396537371,Equities,Directional Equity,16336
100,0.44209815008370035,-0.35776840107397256,0.015688789930376323,-0.8363312016639957,-0.4578757146949586,Equities,Directional Equity,15666
101,,,,-0.9895313645614103,-0.5309021569295281,Equities,Directional Equity,18614
102,,,-0.28313648558475574,-0.8186938827815702,-1.0362006231179544,Equities,Directional Equity,18512
103,,,,,0.37519795466839106,Equities,Emerging Market Equity,18825
104,0.07359849113809304,0.2869012652074925,0.195127311894473,-0.22822192262609667,-0.6118527657237504,Equities,Event Driven,15589
105,-0.11859515221339517,0.14195035323634497,0.4703307406636459,-0.3352373849714716,-0.3267237360631793,Equities,Event Driven,11561
106,0.15905473806023043,-0.09116888669142542,1.0470023432754816,-1.4100345956120899,-0.0424801517504079,Equities,Event Driven,18506
107,-0.06592889898517719,0.1517166307265927,0.22332581195675705,-0.36335334330649455,-0.5018221323259167,Equities,Event Driven,14331
108,-0.07821917750975614,0.27225239088250386,0.490433455778232,-0.84493248140022,-0.4610507565892831,Equities,Event Driven,12595
109,0.507518239002218,0.12554700894347195,-0.039404301556956275,-1.2166111215043294,-0.2218433373394832,Equities,Event Driven,16470
110,0.3818601514568942,0.20828253649682504,-0.15025347360298272,-0.7358747310874245,-2.6010245787381097,Equities,Event Driven,17974
111,0.4310340692856845,0.17063537772191592,-0.6584868544808546,-1.4635861220927433,-2.3940502043736576,Equities,Event Driven,7676
112,-0.0953643945225687,0.02757994493515048,0.3131655047749897,-1.006209000143804,-0.3642915731437377,Equities,Event Driven,17331
113,0.1629931738454698,-0.05383850841273453,0.19339107627546104,-1.3846743234081396,-1.3584891985790428,Equities,Event Driven,11947
114,-0.1124495273817767,0.006032603156307152,0.2777505107612194,-1.0393709411996144,-0.41507609856915234,Equities,Event Driven,11765
115,-0.4647051235619607,0.19566733749805273,-0.2191123014202056,-1.017134148006148,-0.7078140677906474,Equities,Event Driven,13805
116,0.657240769355147,-0.08771879392790474,0.1760705062922956,-0.9172548034577248,-1.0162142659281765,Equities,Fundamental Market Neutral Equity,11480
117,,,,-1.1710421660621664,-2.2957383371203766,Equities,Fundamental Market Neutral Equity,18363
118,,,,,-2.2250438266184,Equities,Fundamental Market Neutral Equity,18814
119,1.3134848975374265,-0.5812995197408873,0.4420684644081339,-0.4307468693320664,0.0055057628561342355,Equities,Low Net Equity,16915
120,0.3394572913801994,-0.06930579919311147,0.054132408237895044,-0.5089239014420465,-0.44704902026272697,Equities,Low Net Equity,12312
121,,,0.18014438741865757,-1.4007684697253373,-0.5901030114306682,Equities,Low Net Equity,20990
122,0.9632324519207665,-0.6916287711373102,0.24699988199909356,-0.9646515023754352,-2.413572705230636,Equities,Low Net Equity,20708
123,0.3147593277116719,0.15636819097133936,0.8516878507180579,-0.5179002989608413,0.22815183107325324,Equities,Specialist Equity,508
124,0.17456091991783296,0.2865300814711241,0.28969154551867793,-0.26964491484163045,0.2283353242580594,Equities,Specialist Equity,15533
125,0.4655584109809577,0.08220262042387719,0.300955403830466,-0.09873834812764262,-0.7037042419152679,Equities,Specialist Equity,19083
126,0.36426297809886693,0.09696479832538096,0.6552226211967677,-0.2732875590555982,-0.14975672629185413,Equities,Specialist Equity,20961
127,0.3119676486240131,-0.15091071765278813,1.2979171404597631,-0.9366655688768845,-0.16780564564743577,Equities,Specialist Equity,15493
128,0.25267927619434544,0.026122100310774426,0.31994975320311725,-0.386872861734008,-0.050433527187952555,Equities,Specialist Equity,15997
129,0.034305169481699,0.01625396267022007,0.5613121539330638,-0.3867728140053294,-0.029412374707483483,Equities,Specialist Equity,11499
130,,,-0.42321088689116326,-0.8300524126941714,0.048614186984002467,Equities,Specialist Equity,17825
131,,,0.34694474392667696,-0.4720862591580824,-0.40348198128361945,Equities,Specialist Equity,18256
132,0.24493592116860963,0.2884147003989793,0.07973755349211097,-0.9808122569476414,-0.021570719629840907,Equities,Specialist Equity,13465
133,0.20354011218053591,0.3093858065728823,0.0327712152924473,-0.7856248148924525,-0.269268912939138,Equities,Specialist Equity,15787
134,0.07473360481411588,-0.2157838576312033,0.47362749211892446,-0.753853552885654,-0.9277019976327566,Equities,Specialist Equity,15530
135,0.4368601013641564,-0.36010439996615984,0.2806492814363467,-1.0155416938155821,-0.800906413573687,Equities,Specialist Equity,17833
136,0.6577425966568529,-0.05044624225106455,0.19670647910590855,-0.6418091301461797,-0.6582380824213188,Equities,Specialist Equity,13870
137,0.585146670222216,-0.09397690940728008,0.14442107585046318,-0.8748299114457981,-0.14962287561365628,Equities,Specialist Equity,18351
138,0.4641996886410813,-0.11612107168829477,0.6324502525525383,-0.7125768323384508,-0.2741584581653273,Equities,Specialist Equity,1793
139,,0.1127552750295893,0.07277845781558372,-0.733736027187087,-0.25084470275122495,Equities,Specialist Equity,17752
140,0.3682756151079643,-0.4690718788423366,0.06373613089923535,-1.3072335148945162,-0.4714762504879214,Equities,Specialist Equity,15579
141,0.06055342122500041,-0.7113524213097149,-0.33708359083587974,-0.859235508554539,0.2857198330904087,Equities,Specialist Equity,14820
142,,,,-0.9595996360615348,-0.5398657903037546,Equities,Specialist Equity,18353
143,0.010894007988155823,-0.30557493867192537,0.2884352249284675,-1.707664442863747,-0.8896475984177196,Equities,Specialist Equity,12598
144,0.031063879249834475,-0.7305398060696252,-0.3149639636705172,-0.8652722495001475,-0.3207477087400141,Equities,Specialist Equity,12190
145,0.4754352277165837,0.6379156016755421,-0.13254059592489684,-0.1300157988931322,-0.6420316938767948,Macro,Diversified Macro,12969
146,,,-6.444444532264717,-0.45449889139039484,-0.13250048607483558,Macro,Diversified Macro,19201
147,-0.5853763950420803,0.813411344068728,-0.805722865582396,-0.6307715433070287,-1.2160108908338592,Macro,Diversified Macro,17164
148,0.02554571782990727,0.11223792417531307,-0.8032262880030696,-0.4420190649984415,-0.3454817920748329,Macro,Diversified Macro,15298
149,0.028183855606518447,0.05339734662956143,-0.9755781684019076,-1.0409895322402454,-0.9594723860329751,Macro,Diversified Macro,9939
150,0.011981436198718975,0.13080268378824791,-0.786752304987806,-0.7432234931819912,-0.3479072879534501,Macro,Diversified Macro,9992
151,,,,-inf,-1.9791714859782803,Macro,Diversified Macro,18708
152,,,-0.9887347240761543,-0.5511789169701807,-0.3493515952172311,Macro,Diversified Macro,17784
153,-0.017728561418294583,0.1335950891685369,-0.5136514586764487,-0.5564089421989536,-0.6054846485461084,Macro,Diversified Macro,14311
154,-0.18021665979771873,0.14724698563048572,-0.6193134298467271,-0.5542825532974964,-0.6347397882130404,Macro,Diversified Macro,13683
155,0.1944293800117122,0.34962584031008925,0.6163904648635394,-0.6489120239297796,-0.5124624469768324,Macro,Emerging Market Macro,16583
156,-0.2202144485036346,0.20277229994157706,0.598635407955841,-0.6704954700201082,-0.3977246776132883,Macro,Emerging Market Macro,15363
157,0.14083078276586178,0.20543651611273286,0.28218272237434816,-0.7075097064386491,-0.8953323438607786,Macro,Emerging Market Macro,13152
158,1.651012779473689,-0.1676691650498833,0.27601528533673575,-0.7394391401489784,-0.5844389091992653,Macro,Emerging Market Macro,17179
159,0.45085940346083714,0.15690518784041171,-0.43186295525092183,-0.7080270240962686,-1.0801339077835352,Macro,Emerging Market Macro,15853
160,,,,-0.5589556310389634,-0.5369387919074062,Macro,Emerging Market Macro,18252
161,0.06892344925741536,0.3138616441464067,-0.2120505805745968,-1.6532678171727164,-0.8811831926217859,Macro,Specialist Macro,14490
162,-0.32925886373535873,0.3506147694956689,-1.4830372010268988,-0.6980795538233446,-0.09144887969961993,Macro,Specialist Macro,16789
163,1.243858448283736,0.45755900925480797,0.36742236033928743,-0.24567055917371644,-0.8156521041959041,Multi-Strategy,Diversified Multi-Strategy,19246
164,0.6558909438725794,0.19794672589750278,-0.11447550771611753,-0.8170981957683097,-1.3997708880266067,Multi-Strategy,Diversified Multi-Strategy,14751
165,0.8107072054088132,0.2116392311063371,-0.021593310534535982,-0.6536485257341447,-1.844479097526536,Multi-Strategy,Diversified Multi-Strategy,15111
166,0.08631146494411449,0.04425864587821854,-0.09601481224475275,-1.024886964604278,-0.855722340120796,Multi-Strategy,Diversified Multi-Strategy,46
167,0.05893391394852666,0.08780284699139386,-0.0694125648898929,-1.1354440829028685,-0.8905627500851725,Multi-Strategy,Diversified Multi-Strategy,9699
168,0.25500479803641296,0.5091076452344213,-0.28211444094201377,-1.8690894812886867,-1.5746057938812676,Multi-Strategy,Diversified Multi-Strategy,44
169,-0.40819535937664575,0.690896518300901,-0.27340573236771054,-0.6596599708301503,-0.6808174508747379,Multi-Strategy,Diversified Multi-Strategy,13009
170,-0.037628121332605145,0.028780356495106015,0.018374037988429327,-1.0560052894842145,-0.4749759777017779,Multi-Strategy,Diversified Multi-Strategy,7693
171,0.19806654467275128,0.7081703947865585,-0.6191731353698366,-1.987332168476225,-2.8370671517842605,Multi-Strategy,Diversified Multi-Strategy,1786
172,-0.7854194939129228,0.5436157736949997,-0.33540290498529174,-1.9005243623181132,-1.670738537852685,Multi-Strategy,Diversified Multi-Strategy,15132
173,0.12553505286162223,0.08476563021795534,0.2435615789790124,-1.2798165990305503,-1.3822162266916294,Multi-Strategy,Diversified Multi-Strategy,13668
174,-0.7204469766343321,0.09039914863089642,-0.5339880725211076,-0.29521593719450895,-0.08683755389356826,Multi-Strategy,Diversified Multi-Strategy,126
175,-0.3341069817130266,0.37548511865882567,-0.16043324581040783,-0.6667481980377238,-0.8047647778352333,Multi-Strategy,Diversified Multi-Strategy,15616
176,-0.2319647015052941,-0.03965063806834715,-0.753870682899627,-1.310694436531495,-1.2834140193835728,Multi-Strategy,Diversified Multi-Strategy,9806
177,0.2891305511701799,-0.15921148347806735,-0.14702653812721841,-0.9377452093504868,-0.6359277359123228,Multi-Strategy,Diversified Multi-Strategy,18696
178,0.4144048370090084,0.15955040065485923,0.36009224578010984,-0.8061185024066333,-2.141598101575762,Other,Other Investments,11318
179,0.2032681325328973,-0.17237345641405774,0.3343566521139795,-1.0305451628800848,-1.3971665204579349,Other,Other Investments,12298
180,-0.6174513012798676,-0.624044829942091,-0.09834865883914219,-0.032066010771933315,-0.6773342855294744,Other,Other Investments,12716
181,0.3180453034794737,-0.39417136875103964,-0.1267656497214912,-0.6786736062794148,-0.14372452954929063,Other,Other Investments,12379
182,,,-0.6812533311534333,-1.3073280450562381,-0.259861414161216,Other,Other Investments,12214
183,0.469173122235202,-0.5709054065030245,-0.5120476392862103,-0.87471129774725,-0.6343288575318127,Other,Other Investments,11795
184,-0.6878981043019442,-0.7740513688398326,-0.6706109294000905,-0.8885825718695493,-0.5963341160622164,Other,Other Investments,12307
185,0.413711096931456,0.4192537801677837,0.13214240806030172,-0.514577126279212,-0.6453542761101546,Quantitative,Directional Quantitative,17130
186,-0.07714572873836453,-0.15159155062389004,0.3490905496113362,-0.795589789936382,0.18459412825236474,Quantitative,Directional Quantitative,14153
187,0.023808077460227527,-0.06910953474955522,-0.16639804273622688,-0.7423414724026349,-0.785962347785975,Quantitative,Directional Quantitative,15848
188,0.14721636541146127,-0.34568764344760144,-0.12902095243193587,-0.5377919542139503,-0.15017901511250834,Quantitative,Directional Quantitative,15035
189,0.02925367751805272,-0.21900765206734304,-0.09420439541641497,-0.8058156715078012,-1.0267570859593975,Quantitative,Directional Quantitative,12276
190,,-0.005647236770480126,-0.1068466260287485,-1.617217631007756,-0.6486629067379555,Quantitative,Directional Quantitative,18111
191,,,,-0.105864180885322,0.2017191471965107,Quantitative,Non-Directional Quantitative,18762
192,0.3529723021197968,0.16371170418005357,0.026505358152737985,-0.6563656864248109,-1.018458672654669,Quantitative,Non-Directional Quantitative,17466
193,,-0.015548500830037863,0.06832929950421275,-0.6564811300025177,-0.8671984716795067,Quantitative,Non-Directional Quantitative,17462
194,,-0.41915135395628994,0.2500573472809254,-0.2888752835960993,-1.7643431596044177,Quantitative,Non-Directional Quantitative,18046
195,0.2837748294164842,-0.3635642741463105,-0.3257868732520276,-0.39175809522048194,-1.4408768596335815,Quantitative,Non-Directional Quantitative,18292
196,0.7624332027216741,-0.5604750248024569,0.05127847624535126,-2.6149141886416065,-1.6699747986848281,Quantitative,Non-Directional Quantitative,18323
197,0.13613622808189602,0.1543769881995018,-0.49641274343402586,-0.5736014959353661,-0.7344954901728574,Quantitative,Non-Directional Quantitative,17822
198,,,,-1.6681261022364107,-1.2063245319182472,Quantitative,Non-Directional Quantitative,18334
199,,,,,-1.4440487410237248,Quantitative,Non-Directional Quantitative,19058
200,,,-2.0720501992525486,-0.9288504187746506,-1.6417133995847504,Relative Value,Convertible Arbitrage,19218
201,0.25420655251980906,0.22357885401616576,-1.1157057334051124,-1.7154781267726067,-1.134593614565252,Relative Value,Convertible Arbitrage,9869
202,0.505270129048197,-0.04537091006990464,0.19063968117888405,-0.3021985811002806,0.1471838481566133,Relative Value,Diversified Relative Value,16267
203,1.0180918984124068,0.07441712875427334,0.13751623721416634,-0.6346961330418265,-0.628072429986776,Relative Value,Diversified Relative Value,84
204,0.29208126872434,0.9391520317254654,0.040931628857387596,-1.5289297857827724,-1.3980783326525459,Relative Value,Diversified Relative Value,18905
205,0.7210593531792485,0.7584985417507436,-0.07675028354722245,-2.5299482126012904,-1.46855293631746,Relative Value,Diversified Relative Value,17693
206,0.46227970494753756,-0.12068487596200259,-0.02264436106030756,-0.6816501855731106,-0.8634743935676491,Relative Value,Diversified Relative Value,18894
207,1.1121571338565441,-0.03887524065417408,0.16733935923495605,-0.7421953532856848,-0.718587405176844,Relative Value,Diversified Relative Value,19076
208,0.21206198587160974,0.6173774699382447,0.45428177930686187,-2.022851883251938,-1.6417530180409319,Relative Value,Diversified Relative Value,12781
209,-0.14069410055684362,-0.08207175722721936,-0.7397485286290594,-1.5911508328828448,0.13052949227682556,Relative Value,Diversified Relative Value,7107
210,-0.6520712029251123,0.6713817496219437,-0.40607688132121034,-1.535802552672008,-2.33428976720286,Relative Value,Diversified Relative Value,9983
211,,,,-4.8622635137506816,-3.2386173578308006,Relative Value,Diversified Relative Value,18463
212,-0.29441404996340637,0.4954409050560151,-0.6100446299100093,-1.3397164995222908,-2.095156981192882,Relative Value,Diversified Relative Value,68
213,0.40992134036928396,-0.27092856841307233,-0.21860225034996983,-1.1198514754644537,-0.7217333500532658,Relative Value,Diversified Relative Value,16964
214,0.11360971730319626,0.16006678708276587,-1.980874896397915,-1.260197125192378,-2.4632055100603827,Relative Value,Diversified Relative Value,13905
215,0.5717641249096389,0.1418934907943677,-0.23439309577848294,-1.6832328803809564,-1.7047793695402367,Relative Value,Fixed Income Arbitrage,18661
216,0.4312481659403099,-0.22000259845613715,-2.4415842395707013,-0.47341371917843034,-0.654939574516422,Relative Value,Option Volatility Arbitrage,16419
