,16976,20447,18762,14153,16267,7107,17038,126,16789,19201,12379,19330,12214,7693
0,0.1075000057220459,0.0280000010728836,-0.02260000004991889,0.03919999694824219,-0.0035999992638826367,-0.02040000006183982,0.01999999976158142,-0.024,0.02259999907016753,0.05620000159740448,-0.015799999959766862,0.01799999943375588,0.047500003337860114,0.013599999457597732
1,-0.011899999643862248,0.029700001400709164,-0.01380000014156103,-0.03539999977052212,-0.0003999996215105079,-0.017600000205636027,-0.005600000101327896,-0.0243,-0.04820000037848949,-0.010900000411272048,-0.00239999994933605,0.0642000005364418,-0.050699999856948855,0.007400000166893006
2,0.01349999877810478,0.036500000685453414,0.02770000073313713,0.09419999766349793,-0.020300000149756667,-0.006500000774860383,0.2785000030994415,0.1425999974012375,-0.0398999999165535,-0.012499999895691873,0.017899998754262927,0.01899999874830246,0.0176999990940094,-0.016299999959766866
3,-0.054600000682473185,0.0446999982714653,-0.04050000042021275,0.003000000190734865,-0.00799999974966049,-0.0171999999538064,0.09160000241994858,-0.0243,-0.006199999082088469,-0.00839999907016754,-0.015799999538063998,-0.06209999911785126,0.0043999996751546856,0.009600000154972085
4,0.1138999948501587,0.004999999165534976,0.07589999979734419,-0.014500000305473803,0.0181999990940094,0.05000000095367433,-0.021599999886006117,-0.024,-0.029900000222027306,-0.020599999954923988,-0.10910000258684158,-0.050100000366568566,-0.0224000000404194,-0.04169999973475933
5,0.00630000001490116,0.026799998718500136,0.0241000014424324,0.045899997937679286,0.02390000178217888,0.04570000200271607,0.027699999052286147,0.04970000265836716,-0.06289999977946283,0.014200001496076574,0.17039999692440036,-0.013599999707937242,-0.04630000003874302,0.0008000000447034826
6,0.06760000324249267,0.03849999865889549,0.02619999906420709,0.01889999842643738,-0.01229999979585409,-0.0425999995470047,-0.0330999998524785,-0.0215,-0.052699999153614036,0.005099999517202376,-0.019999999986961482,-0.00799999964982271,-0.05680000150203705,-0.02929999978840352
7,-0.0020999999314546573,-0.0207,0.04640000336170198,0.0207000004529953,-0.00869999989569187,-0.009199999977648258,0.028299998718500138,-0.0207,-0.0334999996766448,-0.04760000087022781,-0.0467000005364418,-0.011099999544024469,0.04039999865293503,-0.03119999985843897
8,0.027799999064207083,-0.048899999165534974,-0.01710000009983778,-0.037799999395012863,-0.01959999998575077,-0.003100000599026681,0.015699999129772182,0.005499999693036082,0.13459999272823334,-0.0329000002682209,-0.2685999928951264,-0.012899999783933164,-0.04989999932944775,-0.031200000362098218
9,0.047500001680850966,0.024699999433755882,0.002599999722838399,-0.07870000000596046,0.03369999904632569,-0.0061000003993511185,0.025400000107288358,-0.0173,0.00839999918341637,-0.009400000381469726,0.04449999932646753,-0.023999999794363968,0.0257000014603138,-0.001299999240040782
10,0.030000000429153437,0.028900000435113912,-0.042599999177455904,0.02489999977946282,0.011200000700354576,0.06909999920129775,-0.028499999846518038,-0.0158,-0.04719999881386757,0.020400001835823058,0.08309999777078628,-0.014099999977461997,-0.060399998742342004,0.007399999704957006
11,0.01639999982714653,-0.011499999810010195,0.01670000118017197,0.01549999949336052,0.015800000846385963,0.00789999936521053,-0.28719999480247504,-0.0804000033736229,0.09039999705553056,0.0055999995470047,-0.012099999954923987,0.03580000039935112,0.02700000044703484,0.004800000905990601
