,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,6.383333203326358e-06,-2.240606202865583e-06,7.10469640287402e-06,-2.2293181224656492e-05,2.4189401056355033e-06,7.600757256008295e-06,3.729394314060784e-06,-1.1183332675515936e-05,1.4857424330480774e-05,4.978636802945497e-06,-9.19000005853447e-06,-3.885605632070393e-06,-2.038212039474074e-05,-3.3972738906600356e-06
1,-2.240606202865583e-06,2.1002424589768072e-05,-3.617151399859637e-05,4.6785457969415476e-05,-2.548121451947347e-05,-1.943575748685704e-05,-1.5762121780580743e-05,-2.0913029590940498e-05,-7.875151835807445e-06,-2.9375453576158138e-05,-2.7165455578059305e-05,5.8415151960886746e-06,3.6535758819278844e-05,3.9491822418523405e-05
2,7.10469640287402e-06,-3.617151399859637e-05,0.0004260808377342427,0.00013642976677600413,0.00015028735073848665,5.997825483168027e-05,9.648121258544161e-05,6.803120716130482e-05,0.00018431992578452143,0.00034582113751170635,3.0360004298769952e-05,-3.660538342087279e-05,-6.302529671531603e-05,0.00028198228115718885
3,-2.2293181224656492e-05,4.6785457969415476e-05,0.00013642976677600413,0.0006523838360782252,7.143840238246283e-05,-3.920704743438356e-05,-2.5220002092501363e-05,4.957999439269703e-05,-7.88931868433237e-06,0.000268383388397683,-7.39609125606733e-05,1.656749699868658e-05,0.0005021104130759051,0.0004763277249488695
4,2.4189401056355033e-06,-2.548121451947347e-05,0.00015028735073848665,7.143840238246283e-05,0.00036146265208708545,4.6089925739162606e-05,7.954060759696085e-05,0.00018081332935697368,6.163189783339957e-05,0.0002862834144473177,-8.01336324021575e-05,8.954628604137932e-05,-2.3604701533199408e-05,-0.00016029954870666686
5,7.600757256008295e-06,-1.943575748685704e-05,5.997825483168027e-05,-3.920704743438356e-05,4.6089925739162606e-05,8.198992341043445e-05,4.087697013164315e-05,3.954060850382466e-05,4.457734744441775e-05,0.00014440159498102373,4.2848184253900264e-05,3.13281079131667e-05,5.2768033710153e-05,-0.00013032681986866574
6,3.729394314060784e-06,-1.5762121780580743e-05,9.648121258544161e-05,-2.5220002092501363e-05,7.954060759696085e-05,4.087697013164315e-05,0.00011310788026529634,6.079969377459566e-05,6.64193941486691e-05,-3.2382730555838076e-05,5.466363671303305e-05,2.7131513249074153e-05,-9.020333080811742e-05,-3.7353636511425123e-05
7,-1.1183332675515936e-05,-2.0913029590940498e-05,6.803120716130482e-05,4.957999439269703e-05,0.00018081332935697368,3.954060850382466e-05,6.079969377459566e-05,0.00017837696309240945,1.2266634196523014e-06,0.00011432727409693824,4.799636433626441e-05,8.471969619917765e-05,9.041757997640402e-05,-6.455182117203983e-05
8,1.4857424330480774e-05,-7.875151835807445e-06,0.00018431992578452143,-7.88931868433237e-06,6.163189783339957e-05,4.457734744441775e-05,6.64193941486691e-05,1.2266634196523014e-06,0.0001439553828634069,0.00010303841460402801,2.7210907793822266e-05,-1.8009926460613657e-05,-0.00011892439262158538,7.735136411714849e-05
9,4.978636802945497e-06,-2.9375453576158138e-05,0.00034582113751170635,0.000268383388397683,0.0002862834144473177,0.00014440159498102373,-3.2382730555838076e-05,0.00011432727409693824,0.00010303841460402801,0.0014653839209475376,-0.00035312273432964466,0.0001540152346894095,0.0002887295396459092,4.128862884062414e-05
10,-9.19000005853447e-06,-2.7165455578059305e-05,3.0360004298769952e-05,-7.39609125606733e-05,-8.01336324021575e-05,4.2848184253900264e-05,5.466363671303305e-05,4.799636433626441e-05,2.7210907793822266e-05,-0.00035312273432964466,0.00033323455177807,-7.96263656428067e-05,7.586364127165306e-05,-2.4615457574078332e-05
11,-3.885605632070393e-06,5.8415151960886746e-06,-3.660538342087279e-05,1.656749699868658e-05,8.954628604137932e-05,3.13281079131667e-05,2.7131513249074153e-05,8.471969619917765e-05,-1.8009926460613657e-05,0.0001540152346894095,-7.96263656428067e-05,0.00012580447281942568,1.3123482396966586e-05,-0.00012731682131333165
12,-2.038212039474074e-05,3.6535758819278844e-05,-6.302529671531603e-05,0.0005021104130759051,-2.3604701533199408e-05,5.2768033710153e-05,-9.020333080811742e-05,9.041757997640402e-05,-0.00011892439262158538,0.0002887295396459092,7.586364127165306e-05,1.3123482396966586e-05,0.0010058432866434986,0.00022182634735042243
13,-3.3972738906600356e-06,3.9491822418523405e-05,0.00028198228115718885,0.0004763277249488695,-0.00016029954870666686,-0.00013032681986866574,-3.7353636511425123e-05,-6.455182117203983e-05,7.735136411714849e-05,4.128862884062414e-05,-2.4615457574078332e-05,-0.00012731682131333165,0.00022182634735042243,0.0010688918503120885
