,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0008083269501764404,-5.347589156450596e-05,-0.0002419319581036636,9.982104740750025e-05,0.00021551711197412456,0.00013130594166117546,-0.00020711134427094,0.0004003818070745207,-0.00014782908384004145,-0.00018946969175351715,-0.000272271807816557,-9.862045601995312e-05,-0.0007740966615944173,-0.0001751666684669155
1,-5.347589156450596e-05,0.0006523838360782252,0.00013642976677600413,7.143840238246283e-05,-0.0006526388393409448,-0.00018440885077929513,0.000268383388397683,-0.00016712587893355185,0.0004763277249488695,0.0005021104130759051,0.00031613864094397946,5.061203840200192e-05,-8.121411084782313e-05,0.00022462591384345672
2,-0.0002419319581036636,0.00013642976677600413,0.0004260808377342427,0.00015028735073848665,-0.00030351052315476864,-0.00017425114032840262,0.00034582113751170635,-4.0180457444307936e-05,0.00028198228115718885,-6.302529671531603e-05,0.0003991113743440393,0.00020605432598603935,0.0002860080252561374,0.0004419816657955567
3,9.982104740750025e-05,7.143840238246283e-05,0.00015028735073848665,0.00036146265208708545,-7.091764376076937e-05,-0.0002420997845068025,0.0002862834144473177,2.6764998403840274e-05,-0.00016029954870666686,-2.3604701533199408e-05,-0.00014305226900352067,1.2984772369019658e-05,-0.00021688984692344845,0.0003189592416935564
4,0.00021551711197412456,-0.0006526388393409448,-0.00030351052315476864,-7.091764376076937e-05,0.001228286251764217,0.0004800547642372813,-0.00016388931552992864,-0.00013271589747820042,-0.0003652768111297393,-0.00031656075110892453,-0.0004038513631400276,-7.963432104773433e-05,-0.0005163847011488927,-0.0004192519510799115
5,0.00013130594166117546,-0.00018440885077929513,-0.00017425114032840262,-0.0002420997845068025,0.0004800547642372813,0.0012804984487058179,0.00023901340573678184,-0.00030246500665882174,0.00027323412425704684,7.971408813708546e-05,0.00033371865999777593,-1.8407057163741553e-05,-0.000188179557096637,-0.000124426818245447
6,-0.00020711134427094,0.000268383388397683,0.00034582113751170635,0.0002862834144473177,-0.00016388931552992864,0.00023901340573678184,0.0014653839209475376,-0.0009197913962702769,4.128862884062414e-05,0.0002887295396459092,-3.7077311444253876e-06,0.0002884197765338792,0.0006820713840133764,8.11786354775949e-05
7,0.0004003818070745207,-0.00016712587893355185,-4.0180457444307936e-05,2.6764998403840274e-05,-0.00013271589747820042,-0.00030246500665882174,-0.0009197913962702769,0.0013641863828506293,-0.00016476454038283182,-0.0005035736274205679,-8.827908595019524e-05,-8.30204549228425e-05,-8.721637799084782e-05,0.00024321909640559111
8,-0.00014782908384004145,0.0004763277249488695,0.00028198228115718885,-0.00016029954870666686,-0.0003652768111297393,0.00027323412425704684,4.128862884062414e-05,-0.00016476454038283182,0.0010688918503120885,0.00022182634735042243,0.0010708582102921733,0.00013233682521765039,-0.00027184454689956137,0.00042583637713779345
9,-0.00018946969175351715,0.0005021104130759051,-6.302529671531603e-05,-2.3604701533199408e-05,-0.00031656075110892453,7.971408813708546e-05,0.0002887295396459092,-0.0005035736274205679,0.00022182634735042243,0.0010058432866434986,-0.00010178363410316334,7.854408144510101e-05,-0.00013509514932092821,-0.000342403321117081
10,-0.000272271807816557,0.00031613864094397946,0.0003991113743440393,-0.00014305226900352067,-0.0004038513631400276,0.00033371865999777593,-3.7077311444253876e-06,-8.827908595019524e-05,0.0010708582102921733,-0.00010178363410316334,0.0013354918362605862,0.00013953683087368615,-5.265452998955804e-06,0.0007928372776028148
11,-9.862045601995312e-05,5.061203840200192e-05,0.00020605432598603935,1.2984772369019658e-05,-7.963432104773433e-05,-1.8407057163741553e-05,0.0002884197765338792,-8.30204549228425e-05,0.00013233682521765039,7.854408144510101e-05,0.00013953683087368615,0.00026673478126741304,0.0005361904808382315,5.213720593777708e-07
12,-0.0007740966615944173,-8.121411084782313e-05,0.0002860080252561374,-0.00021688984692344845,-0.0005163847011488927,-0.000188179557096637,0.0006820713840133764,-8.721637799084782e-05,-0.00027184454689956137,-0.00013509514932092821,-5.265452998955804e-06,0.0005361904808382315,0.00320442702257268,-0.00014592848447581965
13,-0.0001751666684669155,0.00022462591384345672,0.0004419816657955567,0.0003189592416935564,-0.0004192519510799115,-0.000124426818245447,8.11786354775949e-05,0.00024321909640559111,0.00042583637713779345,-0.000342403321117081,0.0007928372776028148,5.213720593777708e-07,-0.00014592848447581965,0.0012634069572579816
